from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14003070,14010611
11260,11260,4,0,14003071,14010612
11260,11260,4,0,14003072,14010616
11260,11260,4,0,14003073,14010617
11260,11260,4,0,14003074,14010639
11260,11260,4,0,14003075,14010619
11260,11260,4,0,14003076,14010620
11260,11260,4,0,14003077,14010621
11260,11260,4,0,14003078,14010622
11260,11260,4,0,14003079,14010623
11260,11260,4,0,14003080,14010643
11260,11260,4,0,14003081,14010644
11260,11260,4,0,14003082,14010645
11260,11260,4,0,14003083,14010646
11260,11260,4,0,14003084,14010647
11260,11260,4,0,14003085,14010648
11260,11260,4,0,14003086,14010649
11260,11260,4,0,14003087,14010650
11260,11260,4,0,14003088,14010625
11260,11260,4,0,14003088,14010651
11260,11260,4,0,14003089,14010626
11260,11260,4,0,14003089,14010652
11260,11260,4,0,14003090,14010627
11260,11260,4,0,14003090,14010653
11260,11260,4,0,14003091,14010628
11260,11260,4,0,14003091,14010654
11260,11260,4,0,14003092,14010630
11260,11260,4,0,14003092,14010656
11260,11260,4,0,14003093,14010631
11260,11260,4,0,14003093,14010657
11260,11260,4,0,14003094,14010632
11260,11260,4,0,14003094,14010658
11260,11260,4,0,14003095,14010629
11260,11260,4,0,14003095,14010655
11260,11260,4,0,14003096,14010659
11260,11260,4,0,14003096,14010676
11260,11260,4,0,14003097,14010633
11260,11260,4,0,14003097,14010660
11260,11260,4,0,14003098,14010634
11260,11260,4,0,14003098,14010661
11260,11260,4,0,14003099,14010618
11260,11260,4,0,14003100,14010635
11260,11260,4,0,14003100,14010662
11260,11260,4,0,14003101,14010636
11260,11260,4,0,14003101,14010663
11260,11260,4,0,14003102,14010637
11260,11260,4,0,14003103,14010638
11260,11260,4,0,14003104,14010640
11260,11260,4,0,14003105,14010641
11260,11260,4,0,14003106,14010642
11260,11260,4,0,14003107,14010613
11260,11260,4,0,14003108,14010614
11260,11260,4,0,14003109,14010664
11260,11260,4,0,14003110,14010665
11260,11260,4,0,14003182,14010809
11260,11260,4,0,14003183,14010810
11260,11260,4,0,14003184,14010811
11260,11260,4,0,14003185,14010812
11260,11260,4,0,14003186,14010813
11260,11260,4,0,14003187,14010814
11260,11260,4,0,14003188,14010815
11260,11260,4,0,14003189,14010816
11260,11260,4,0,14003190,14010817
11260,11260,4,0,14003191,14010818
11260,11260,4,0,14003192,14010819
11260,11260,4,0,14003193,14010820
11260,11260,4,0,14003194,14010821
11260,11260,4,0,14003195,14010822
11260,11260,4,0,14003196,14010823
11260,11260,4,0,14003197,14010824
11260,11260,4,0,14003198,14010825
11260,11260,4,0,14003199,14010826
11260,11260,4,0,14003200,14010827
11260,11260,4,0,14003201,14010828
11260,11260,4,0,14003202,14010829
11260,11260,4,0,14003203,14010830
11260,11260,4,0,14003204,14010802
11260,11260,4,0,14003205,14010831
11260,11260,4,0,14003206,14010832
11260,11260,4,0,14003207,14010833
11260,11260,4,0,14003208,14010834
11260,11260,4,0,14003209,14010835
11260,11260,4,0,14003210,14010837
11260,11260,4,0,14003211,14010838
11260,11260,4,0,14003212,14010843
11260,11260,4,0,14003213,14010844
11260,11260,4,0,14003214,14010845
11260,11260,4,0,14003215,14010839
11260,11260,4,0,14003216,14010840
11260,11260,4,0,14003217,14010841
11260,11260,4,0,14003218,14010842
11260,11260,4,0,14003219,14010776
11260,11260,4,0,14003220,14010783
11260,11260,4,0,14003221,14010784
11260,11260,4,0,14003222,14010785
11260,11260,4,0,14003223,14010786
11260,11260,4,0,14003224,14010787
11260,11260,4,0,14003225,14010788
11260,11260,4,0,14003226,14010789
11260,11260,4,0,14003227,14010790
11260,11260,4,0,14003228,14010791
11260,11260,4,0,14003229,14010792
11260,11260,4,0,14003230,14010793
11260,11260,4,0,14003231,14010794
11260,11260,4,0,14003232,14010795
11260,11260,4,0,14003233,14010796
11260,11260,4,0,14003234,14010797
11260,11260,4,0,14003235,14010798
11260,11260,4,0,14003236,14010799
11260,11260,4,0,14003237,14010800
11260,11260,4,0,14003238,14010801
11260,11260,4,0,14003239,14010836
11260,11260,4,0,14003240,14010803
11260,11260,4,0,14003241,14010777
11260,11260,4,0,14003242,14010778
11260,11260,4,0,14003243,14010779
11260,11260,4,0,14003244,14010780
11260,11260,4,0,14003245,14010781
11260,11260,4,0,14003246,14010782
11260,11260,4,0,14003247,14010804
11260,11260,4,0,14003248,14010805
11260,11260,4,0,14003249,14010806
11260,11260,4,0,14003250,14010807
11260,11260,4,0,14003251,14010808
11260,11260,4,0,14003341,14010964
11260,11260,4,0,14003342,14010963
11260,11260,4,0,14003343,14010965
11260,11260,4,0,14003344,14010966
11260,11260,4,0,14003345,14010974
11260,11260,4,0,14003346,14010946
11260,11260,4,0,14003347,14010998
11260,11260,4,0,14003348,14010947
11260,11260,4,0,14003349,14010948
11260,11260,4,0,14003350,14010949
11260,11260,4,0,14003351,14010950
11260,11260,4,0,14003352,14010951
11260,11260,4,0,14003353,14010952
11260,11260,4,0,14003354,14010935
11260,11260,4,0,14003355,14010954
11260,11260,4,0,14003356,14010955
11260,11260,4,0,14003357,14010956
11260,11260,4,0,14003358,14010957
11260,11260,4,0,14003359,14010958
11260,11260,4,0,14003360,14010959
11260,11260,4,0,14003361,14010960
11260,11260,4,0,14003362,14010961
11260,11260,4,0,14003363,14010953
11260,11260,4,0,14003364,14010962
11260,11260,4,0,14003365,14010967
11260,11260,4,0,14003366,14010968
11260,11260,4,0,14003367,14010969
11260,11260,4,0,14003368,14010970
11260,11260,4,0,14003369,14010983
11260,11260,4,0,14003370,14010971
11260,11260,4,0,14003371,14010973
11260,11260,4,0,14003372,14010972
11260,11260,4,0,14003373,14010975
11260,11260,4,0,14003374,14010976
11260,11260,4,0,14003375,14010984
11260,11260,4,0,14003376,14010977
11260,11260,4,0,14003377,14010978
11260,11260,4,0,14003378,14010979
11260,11260,4,0,14003379,14010980
11260,11260,4,0,14003380,14010981
11260,11260,4,0,14003381,14010982
11260,11260,4,0,14003382,14010945
11260,11260,4,0,14003383,14010985
11260,11260,4,0,14003384,14010986
11260,11260,4,0,14003385,14010987
11260,11260,4,0,14003386,14010988
11260,11260,4,0,14003387,14010989
11260,11260,4,0,14003388,14010990
11260,11260,4,0,14003389,14010991
11260,11260,4,0,14003390,14010992
11260,11260,4,0,14003391,14010993
11260,11260,4,0,14003392,14010994
11260,11260,4,0,14003393,14010995
11260,11260,4,0,14003394,14010996
11260,11260,4,0,14003395,14010997
11260,11260,4,0,14003396,14010936
11260,11260,4,0,14003397,14010937
11260,11260,4,0,14003398,14010938
11260,11260,4,0,14003399,14010939
11260,11260,4,0,14003400,14010940
11260,11260,4,0,14003401,14010941
11260,11260,4,0,14003402,14010942
11260,11260,4,0,14003403,14010943
11260,11260,4,0,14003404,14010944
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11763,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11763,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12585,2,360,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12585,2,360,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11763,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11763,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11471,2,300,,
11292,13007,2,300,,
11293,11471,2,300,,
11293,13007,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11332,12516,2,360,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,11471,2,300,,
11388,13007,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14014214,14014186
11392,11392,4,0,14014215,14014183
11392,11392,4,0,14014216,14014175
11392,11392,4,0,14014217,14014193
11392,11392,4,0,14014218,14014172
11392,11392,4,0,14014219,14014184
11392,11392,4,0,14014220,14014181
11392,11392,4,0,14014221,14014182
11392,11392,4,0,14014222,14014167
11392,11392,4,0,14014223,14014174
11392,11392,4,0,14014224,14014156
11392,11392,4,0,14014225,14014164
11392,11392,4,0,14014226,14014169
11392,11392,4,0,14014227,14014180
11392,11392,4,0,14014228,14014154
11392,11392,4,0,14014229,14014157
11392,11392,4,0,14014230,14014191
11392,11392,4,0,14014231,14014158
11392,11392,4,0,14014232,14014192
11392,11392,4,0,14014233,14014173
11392,11392,4,0,14014234,14014155
11392,11392,4,0,14014235,14014178
11392,11392,4,0,14014236,14014176
11392,11392,4,0,14014237,14014162
11392,11392,4,0,14014238,14014185
11392,11392,4,0,14014239,14014195
11392,11392,4,0,14014240,14014197
11392,11392,4,0,14014241,14014196
11392,11392,4,0,14014242,14014170
11392,11392,4,0,14014243,14014198
11392,11392,4,0,14014244,14014194
11392,11392,4,0,14014245,14014165
11392,11392,4,0,14014246,14014189
11392,11392,4,0,14014247,14014188
11392,11392,4,0,14014248,14014168
11392,11392,4,0,14014249,14014199
11392,11392,4,0,14014250,14014171
11392,11392,4,0,14014251,14014163
11392,11392,4,0,14014252,14014160
11392,11392,4,0,14014253,14014159
11392,11392,4,0,14014254,14014161
11392,11392,4,0,14014255,14014179
11392,11392,4,0,14014256,14014152
11392,11392,4,0,14014257,14014153
11392,11392,4,0,14014258,14014187
11392,11392,4,0,14014259,14014166
11392,11392,4,0,14014260,14014177
11392,11392,4,0,14014261,14014190
11392,11392,4,0,14014262,14014200
11392,11392,4,0,14014263,14014201
11392,11392,4,0,14014264,14014202
11392,11392,4,0,14014272,14014211
11392,11392,4,0,14014273,14014212
11392,11392,4,0,14014274,14014213
11392,11392,4,0,14014308,14014276
11392,11392,4,0,14014309,14014281
11392,11392,4,0,14014310,14014296
11392,11392,4,0,14014311,14014294
11392,11392,4,0,14014312,14014286
11392,11392,4,0,14014313,14014295
11392,11392,4,0,14014314,14014289
11392,11392,4,0,14014315,14014290
11392,11392,4,0,14014316,14014291
11392,11392,4,0,14014317,14014282
11392,11392,4,0,14014318,14014299
11392,11392,4,0,14014319,14014284
11392,11392,4,0,14014320,14014279
11392,11392,4,0,14014321,14014298
11392,11392,4,0,14014322,14014280
11392,11392,4,0,14014323,14014305
11392,11392,4,0,14014324,14014275
11392,11392,4,0,14014325,14014277
11392,11392,4,0,14014326,14014297
11392,11392,4,0,14014327,14014278
11392,11392,4,0,14014328,14014287
11392,11392,4,0,14014329,14014288
11392,11392,4,0,14014330,14014300
11392,11392,4,0,14014331,14014301
11392,11392,4,0,14014332,14014285
11392,11392,4,0,14014333,14014292
11392,11392,4,0,14014334,14014303
11392,11392,4,0,14014335,14014304
11392,11392,4,0,14014336,14014283
11392,11392,4,0,14014337,14014302
11392,11392,4,0,14014338,14014293
11392,11392,4,0,14014339,14014306
11392,11392,4,0,14014364,14014346
11392,11392,4,0,14014365,14014357
11392,11392,4,0,14014366,14014347
11392,11392,4,0,14014367,14014358
11392,11392,4,0,14014368,14014348
11392,11392,4,0,14014369,14014349
11392,11392,4,0,14014370,14014350
11392,11392,4,0,14014371,14014351
11392,11392,4,0,14014372,14014352
11392,11392,4,0,14014373,14014340
11392,11392,4,0,14014374,14014353
11392,11392,4,0,14014375,14014354
11392,11392,4,0,14014376,14014355
11392,11392,4,0,14014377,14014356
11392,11392,4,0,14014378,14014361
11392,11392,4,0,14014379,14014362
11392,11392,4,0,14014380,14014359
11392,11392,4,0,14014381,14014360
11392,11392,4,0,14014382,14014363
11392,11392,4,0,14014383,14014341
11392,11392,4,0,14014384,14014342
11392,11392,4,0,14014385,14014343
11392,11392,4,0,14014386,14014344
11392,11392,4,0,14014387,14014345
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,14048380,14048406
11434,11434,4,0,14048381,14048407
11434,11434,4,0,14048382,14048408
11434,11434,4,0,14048383,14048409
11434,11434,4,0,14048384,14048410
11434,11434,4,0,14048385,14048411
11434,11434,4,0,14048386,14048412
11434,11434,4,0,14048387,14048413
11434,11434,4,0,14048388,14048414
11434,11434,4,0,14048389,14048415
11434,11434,4,0,14048390,14048416
11434,11434,4,0,14048391,14048417
11434,11434,4,0,14048392,14048418
11434,11434,4,0,14048393,14048419
11434,11434,4,0,14048400,14048431
11434,11434,4,0,14048401,14048432
11434,11434,4,0,14048402,14048433
11434,11434,4,0,14048403,14048434
11434,11434,4,0,14048404,14048435
11434,11434,4,0,14048405,14048436
11434,11434,4,0,14048420,14048369
11434,11434,4,0,14048421,14048370
11434,11434,4,0,14048422,14048371
11434,11434,4,0,14048423,14048372
11434,11434,4,0,14048424,14048373
11434,11434,4,0,14048425,14048374
11434,11434,4,0,14048426,14048375
11434,11434,4,0,14048427,14048376
11434,11434,4,0,14048428,14048377
11434,11434,4,0,14048429,14048378
11434,11434,4,0,14048430,14048379
11434,11434,4,0,14048437,14048394
11434,11434,4,0,14048438,14048395
11434,11434,4,0,14048439,14048396
11434,11434,4,0,14048440,14048397
11434,11434,4,0,14048441,14048398
11434,11434,4,0,14048442,14048399
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11471,11292,2,300,,
11471,11293,2,300,,
11471,11388,2,300,,
11471,11471,0,240,,
11471,13007,2,300,,
11471,6630,2,300,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
11523,4495,0,240,,
11523,9129,2,300,,
11523,985,0,240,,
11524,11272,2,300,,
11524,11524,0,240,,
11524,11706,0,240,,
11524,4494,2,360,,
11524,4495,2,300,,
11524,4882,2,360,,
11524,9129,2,120,,
11525,11525,0,240,,
11525,8041,2,300,,
11526,11526,0,240,,
11526,11616,2,300,,
11526,11706,2,120,,
11526,77,0,240,,
11526,8041,2,360,,
11526,8535,2,480,,
11526,96,0,240,,
11526,97,2,300,,
11527,11438,2,300,,
11529,1283,0,240,,
11529,231,2,300,,
11529,232,2,300,,
11529,2738,2,360,,
11529,524,0,240,,
11529,942,2,360,,
1153,1153,0,240,,
11534,12581,2,300,,
11534,81,0,240,,
11535,11438,2,480,,
11535,11535,0,240,,
11535,11706,2,120,,
11535,35,2,480,,
11535,4495,2,180,,
11535,78,2,360,,
11535,8035,2,600,,
11535,8041,2,300,,
11535,9129,2,300,,
11535,95,2,360,,
11535,96,2,360,,
11540,6754,2,300,,
11542,26,0,240,,
11543,3517,2,300,,
11553,10399,0,240,,
11553,4881,2,300,,
11557,11556,0,240,,
11559,7650,2,300,,
11559,8023,2,120,,
11559,8030,2,120,,
1156,1070,0,240,,
1156,1156,0,240,,
1156,1197,2,360,,
11573,3735,0,240,,
11579,11408,2,420,,
11583,11583,0,240,,
11587,1846,2,420,,
11588,11588,0,240,,
11588,1231,0,240,,
11588,8044,0,240,,
11588,8073,0,240,,
11588,8763,2,360,,
11588,972,0,240,,
11589,11606,0,240,,
11589,1231,0,240,,
11589,8044,2,300,,
11589,8073,2,300,,
11589,8754,0,240,,
11589,8763,2,300,,
11589,972,0,240,,
11592,5287,2,360,,
11592,5288,2,360,,
11593,10643,2,300,,
11593,10644,0,240,,
11598,11604,2,360,,
1160,1160,0,240,,
1160,1186,0,240,,
1160,1187,0,240,,
1160,12665,2,300,,
1160,12666,2,300,,
1160,1648,0,240,,
11600,4004,2,360,,
11602,11597,2,300,,
11606,1231,0,240,,
11606,8044,2,300,,
11606,8073,2,300,,
11606,8754,2,300,,
11606,8763,2,300,,
11606,972,2,300,,
11613,9848,2,360,,
11616,11438,2,360,,
11616,77,0,240,,
11616,96,0,240,,
11622,155,0,240,,
11622,256,2,300,,
11623,668,0,240,,
11623,701,0,240,,
11627,4982,2,480,,
11628,5016,2,480,,
11628,5077,2,480,,
11629,5077,2,480,,
11630,4951,2,420,,
11630,4982,2,360,,
11638,11534,2,360,,
11638,11638,0,240,,
11638,411,2,300,,
11638,4494,2,420,,
11638,80,0,240,,
11638,939,2,360,,
11645,4463,2,300,,
11646,81,2,540,,
1165,1738,2,600,,
11664,11664,2,120,,
11664,5183,2,360,,
11664,9720,0,240,,
11674,1685,2,300,,
11674,1736,2,300,,
11674,1801,0,240,,
11674,8047,0,240,,
11674,8070,0,240,,
11674,8563,0,240,,
11676,4659,2,360,,
11678,11708,2,300,,
1168,2540,0,240,,
11682,1430,2,300,,
11682,1442,0,240,,
1170,1170,0,240,,
1170,12336,2,480,,
11701,5031,2,360,,
11701,5059,2,480,,
11704,11704,0,240,,
11704,13013,0,240,,
11704,5436,0,240,,
11704,5542,0,240,,
11704,5543,2,420,,
11704,6139,0,240,,
11704,6195,2,420,,
11704,6340,2,420,,
11706,11706,0,240,,
11707,11243,2,300,,
11707,11247,0,240,,
11707,11295,2,360,,
11707,11707,0,240,,
11707,12716,2,300,,
11707,6753,0,240,,
11708,11678,2,300,,
1171,1170,2,480,,
1171,1175,2,300,,
1171,12336,0,240,,
11710,11712,0,240,,
11710,11714,2,300,,
11710,11715,0,240,,
11710,11716,0,240,,
11710,11718,0,240,,
11710,8053,0,240,,
11710,8064,0,240,,
11712,11712,4,0,14013757,14013419
11712,11712,4,0,14013758,14013418
11712,11712,4,0,14013759,14013417
11712,11712,4,0,14013760,14013416
11712,11712,4,0,14013761,14013415
11712,11712,4,0,14013762,14013414
11712,11712,4,0,14013763,14013412
11712,11712,4,0,14013764,14013411
11712,11712,4,0,14013765,14013410
11712,11712,4,0,14013766,14013409
